sentiment,id,date,query,username,text,clean_text,vader_score,vader_label,tb_polarity,tb_subjectivity,tb_label
Positive,1794505342,Thu May 14 05:58:05 PDT 2009,NO_QUERY,carantoarvin,Ciara's really great on Ellen! She's unbelievable!  I had fun watching it!,ciaras really great on ellen! shes unbelievable! i had fun watching it!,0.8852,Positive,0.3541666666666667,0.65,Positive
Negative,1468528946,Tue Apr 07 02:13:30 PDT 2009,NO_QUERY,BenWay08,Best birthday ever. Untill the house sold. ,best birthday ever. untill the house sold.,0.6369,Positive,1.0,0.3,Positive
Negative,1690833326,Sun May 03 16:29:03 PDT 2009,NO_QUERY,kaitdecious,"animal crossing, taking five, and a nice warm blanket.. exactly what i need right now. my toe/leg is killing me and so is my burnt thumb. ","animal crossing, taking five, and a nice warm blanket.. exactly what i need right now. my toeleg is killing me and so is my burnt thumb.",-0.1779,Negative,0.43392857142857144,0.5964285714285714,Positive
Positive,1694201060,Mon May 04 01:32:14 PDT 2009,NO_QUERY,HannahWeeks,@puppaz that really sucks I feel bad for you at least I woke up at eight. ,that really sucks i feel bad for you at least i woke up at eight.,-0.762,Negative,-0.4333333333333333,0.45555555555555555,Negative
Negative,2044760413,Fri Jun 05 09:47:14 PDT 2009,NO_QUERY,yayilovemicaela,Just finished watching Vampire Knight! Aw I feel like eating Burger King now  And I update alot..,just finished watching vampire knight! aw i feel like eating burger king now and i update alot..,0.4199,Positive,0.0,0.0,Neutral
Negative,1956373464,Thu May 28 21:44:27 PDT 2009,NO_QUERY,meandmcg,'s tummy still hurts ,s tummy still hurts,-0.4767,Negative,0.0,0.0,Neutral
Positive,2062172270,Sat Jun 06 22:30:58 PDT 2009,NO_QUERY,aliiiii_,@Matt__Jordan hahahaha! daa and i were so worried! paha! im sorry it was busy and messy and you were all alone! i hope things got better! ,hahahaha! daa and i were so worried! paha! im sorry it was busy and messy and you were all alone! i hope things got better!,-0.465,Negative,0.073125,0.54,Positive
Negative,2249103176,Fri Jun 19 21:43:32 PDT 2009,NO_QUERY,trasshyycevski,@devindaiquiri :O what happen to your myspace? ,o what happen to your myspace?,0.0,Neutral,0.0,0.0,Neutral
Positive,2054100874,Sat Jun 06 06:33:32 PDT 2009,NO_QUERY,metsgrrllll5,Its so nice out...going to get a tan ,its so nice out...going to get a tan,0.4754,Positive,0.6,1.0,Positive
Positive,2189934353,Tue Jun 16 01:18:07 PDT 2009,NO_QUERY,JavierChua,"@dominateadwords Hi Greg, when will we start receiving your online course ? Javier from Singapore ","hi greg, when will we start receiving your online course ? javier from singapore",0.0,Neutral,0.0,0.0,Neutral
Negative,2175032426,Sun Jun 14 23:55:09 PDT 2009,NO_QUERY,Wumponator,no full episodes of discovery channel shows ,no full episodes of discovery channel shows,-0.296,Negative,-0.175,0.55,Negative
Positive,2017063970,Wed Jun 03 07:48:09 PDT 2009,NO_QUERY,makkkkkkkki,"Updated her friendster account,answered comments. *WOLLA* Almost finished. ","updated her friendster account,answered comments. wolla almost finished.",0.0,Neutral,0.0,0.0,Neutral
Negative,2240112669,Fri Jun 19 09:21:18 PDT 2009,NO_QUERY,LeeConti,"I turned off my mobile phone while it did an update, now I don't know how to turn it back on ","i turned off my mobile phone while it did an update, now i dont know how to turn it back on",0.0,Neutral,0.0,0.0,Neutral
Positive,1958087511,Fri May 29 02:37:06 PDT 2009,NO_QUERY,sandastan,"it took a long time b/c of writing descs!  wrote a new one for tirloth and pwned!elathrad. i'll probably scrap them tomorrow, but. ","it took a long time bc of writing descs! wrote a new one for tirloth and pwned!elathrad. ill probably scrap them tomorrow, but.",-0.3578,Negative,-0.14204545454545456,0.6181818181818182,Negative
Negative,2214250975,Wed Jun 17 16:28:46 PDT 2009,NO_QUERY,evilseawitch93,Watching the promotion. Its not very funny ,watching the promotion. its not very funny,-0.3865,Negative,-0.09615384615384615,0.7692307692307692,Negative
Positive,1468936846,Tue Apr 07 04:29:19 PDT 2009,NO_QUERY,KyleGotMadStyle,this girl in my english class just gave myself &amp; a few people free soda. roooot beerr ,this girl in my english class just gave myself amp a few people free soda. roooot beerr,0.5106,Positive,0.06666666666666667,0.3,Positive
Positive,1753534694,Sun May 10 02:07:33 PDT 2009,NO_QUERY,charliestyr,@laingrithdz Thanks a lot! You're very kind!  I just got back from a nice drive in the 500. Such a fun car to drive  Have a nice day!,thanks a lot! youre very kind! i just got back from a nice drive in the 500. such a fun car to drive have a nice day!,0.9466,Positive,0.4107142857142857,0.5571428571428572,Positive
Positive,1833688942,Mon May 18 00:06:55 PDT 2009,NO_QUERY,AdrianSAHTB,So I wrote a little fictional story  friends of mine can access it in my blog on myspace. titled &quot;That Sinking Feeling&quot;. TWEETER WTF?!,so i wrote a little fictional story friends of mine can access it in my blog on myspace. titled quotthat sinking feelingquot. tweeter wtf?!,0.4816,Positive,-0.2708333333333333,0.5833333333333334,Negative
Positive,1556570541,Sat Apr 18 23:22:36 PDT 2009,NO_QUERY,actionchick,@encoresara A way to avoid just talking to yourself will be to talk about some topics that might attract search hits fr kindred spirits. ,a way to avoid just talking to yourself will be to talk about some topics that might attract search hits fr kindred spirits.,0.0772,Positive,0.0,0.0,Neutral
Negative,2286927111,Mon Jun 22 17:06:54 PDT 2009,NO_QUERY,Nikkieb3274,I feel realy sick ,i feel realy sick,-0.5106,Negative,-0.7142857142857143,0.8571428571428571,Negative
Positive,2181198914,Mon Jun 15 11:30:09 PDT 2009,NO_QUERY,ShynJAmero,@KidCalloway won't say all that but that nigga did rejuvenated it a bit and HI Akeem  lol,wont say all that but that nigga did rejuvenated it a bit and hi akeem lol,0.5719,Positive,0.8,0.7,Positive
Positive,1974594856,Sat May 30 13:27:17 PDT 2009,NO_QUERY,one9,"I love surprises. Boy, do I love 'em. Especially when they are not little.  Me = ","i love surprises. boy, do i love em. especially when they are not little. me",0.8834,Positive,0.2734375,0.675,Positive
Positive,2053548118,Sat Jun 06 04:56:31 PDT 2009,NO_QUERY,mariecomeau,@Schnuti thats good to read ,thats good to read,0.4404,Positive,0.7,0.6000000000000001,Positive
Negative,2070787909,Sun Jun 07 18:17:52 PDT 2009,NO_QUERY,_jonny,@JoshPer 8.30 am  *Studying* for it now.....,8.30 am studying for it now.....,0.0,Neutral,0.0,0.0,Neutral
Positive,1977341945,Sat May 30 20:45:00 PDT 2009,NO_QUERY,atrav23,I finally have stuff on my walls. ,i finally have stuff on my walls.,0.0,Neutral,0.0,1.0,Neutral
Positive,2013208788,Tue Jun 02 22:08:57 PDT 2009,NO_QUERY,lynne08_,@CalebFTSK @austinbello @iamjonathancook ; its my birthday today. wish me a happy one? it'll mean the world to meeee. ,its my birthday today. wish me a happy one? itll mean the world to meeee.,0.7506,Positive,0.24375000000000002,0.84375,Positive
Negative,2321996629,Wed Jun 24 21:53:15 PDT 2009,NO_QUERY,ninawassup,I don't want to go to 6 and 1/2 street I wanna go to a real party ,i dont want to go to 6 and 12 street i wanna go to a real party,0.3565,Positive,0.2,0.30000000000000004,Positive
Positive,1685711250,Sun May 03 01:41:17 PDT 2009,NO_QUERY,jim_sanderson,@toledorocks Hey! Saw your tweets.. excellent stuff. Follow me so we can tweet ,hey! saw your tweets.. excellent stuff. follow me so we can tweet,0.6114,Positive,1.0,1.0,Positive
Positive,2051190609,Fri Jun 05 21:01:49 PDT 2009,NO_QUERY,MandyyJirouxx,Cruisin w @brookeadamstbg5 to a Li Cari charity event! Everyone follow her! ,cruisin w to a li cari charity event! everyone follow her!,0.5242,Positive,0.0,0.0,Neutral
Negative,2239703410,Fri Jun 19 08:51:58 PDT 2009,NO_QUERY,RentalDeception,@njlevy @NeonGypsies lost his right leg in a tragic waterskiing accident. He's pretty sensitive about it. ,lost his right leg in a tragic waterskiing accident. hes pretty sensitive about it.,-0.6369,Negative,-0.028571428571428574,0.7964285714285714,Neutral
Negative,1966190103,Fri May 29 17:17:42 PDT 2009,NO_QUERY,tearingluvnotes,@kidcatastrophe so cool to hear you guys on 104.5! and i can't believe you in were cherry hill a few weeks ago and i missed it  come back,so cool to hear you guys on 104.5! and i cant believe you in were cherry hill a few weeks ago and i missed it come back,0.1742,Positive,0.07916666666666666,0.25,Positive
Negative,2192646031,Tue Jun 16 07:20:39 PDT 2009,NO_QUERY,clive88einstein,maybe it's not my day.oh well. ,maybe its not my day.oh well.,-0.2057,Negative,0.0,0.0,Neutral
Positive,2003019910,Tue Jun 02 05:42:17 PDT 2009,NO_QUERY,tammytrent,@greglongmusic you're gonna look sooo muscular for your shoot today! ,youre gonna look sooo muscular for your shoot today!,-0.4003,Negative,0.0,0.0,Neutral
Positive,1834929476,Mon May 18 04:38:46 PDT 2009,NO_QUERY,kachupea,"just learned to appreciate dentists, hehe! ","just learned to appreciate dentists, hehe!",0.4574,Positive,0.0,0.0,Neutral
Negative,2185014321,Mon Jun 15 16:45:23 PDT 2009,NO_QUERY,DemiaAmandasari,between happy and mad ,between happy and mad,0.128,Positive,0.08750000000000002,1.0,Positive
Positive,1825122889,Sun May 17 04:26:47 PDT 2009,NO_QUERY,estutut,@yudhaperdana r u serious? do u need 1? jus join wif me next weekend dude... ,r u serious? do u need 1? jus join wif me next weekend dude...,0.3094,Positive,-0.16666666666666666,0.3333333333333333,Negative
Positive,1997785856,Mon Jun 01 17:27:17 PDT 2009,NO_QUERY,RabbiShaiSpecht,I was very honored to be a guest on @CoCreatorRadio this morning!  http://twurl.nl/46l3aj,i was very honored to be a guest on this morning!,0.6581,Positive,0.25,0.3,Positive
Positive,2193277538,Tue Jun 16 08:14:20 PDT 2009,NO_QUERY,rlbates,"Just showed a patient how to do a proper pushup.  In my office, in a dress.  lq2m at it, though she was appreciative.    #fb","just showed a patient how to do a proper pushup. in my office, in a dress. lq2m at it, though she was appreciative. fb",0.5574,Positive,0.3,0.5,Positive
Positive,2060735237,Sat Jun 06 19:28:38 PDT 2009,NO_QUERY,annie046,"@VanessaaHudgens I'm from Brazil and Brazil loves you! I think that Bandslam will be awesome  PLEEEEASE, PLEASE PLEASE REPLY, please!","im from brazil and brazil loves you! i think that bandslam will be awesome pleeeease, please please reply, please!",0.9358,Positive,1.0,1.0,Positive
Positive,1971767426,Sat May 30 07:51:13 PDT 2009,NO_QUERY,Sandie222,@chinitapr3 you can come!  and no its not too much food! @whatescohas2say,you can come! and no its not too much food!,-0.4184,Negative,0.25,0.2,Positive
Positive,2064674307,Sun Jun 07 06:53:36 PDT 2009,NO_QUERY,zaneology,@andysowards awwww Andy! thank you ,awwww andy! thank you,0.4199,Positive,0.625,0.9,Positive
Positive,2062289775,Sat Jun 06 22:49:21 PDT 2009,NO_QUERY,bethanyrayle,@curtcavin I agree. Texas is awesome. Enjoy your week off. ,i agree. texas is awesome. enjoy your week off.,0.8689,Positive,0.7,0.75,Positive
Negative,2060888102,Sat Jun 06 19:46:24 PDT 2009,NO_QUERY,mikaa_014,@tommcfly http://twitpic.com/6sicb - allready missing u in Argentina ,allready missing u in argentina,-0.296,Negative,-0.2,0.05,Negative
Positive,2047966816,Fri Jun 05 14:27:19 PDT 2009,NO_QUERY,zoebakes,Thank you for the #FF!  @BigBlackDogs @Whisk_food_blog @crispywaffle @foodphotoblog @foodluvin @afuqua @chezus1 @wildyeast,thank you for the ff!,0.68,Positive,0.0,0.0,Neutral
Positive,2052485373,Sat Jun 06 00:53:35 PDT 2009,NO_QUERY,C_E_Hayes,"Sooo, our first game is proving to be a bit ambitious and is taking longer than either of us wants but I suppose we knew that going in ","sooo, our first game is proving to be a bit ambitious and is taking longer than either of us wants but i suppose we knew that going in",0.2617,Positive,0.075,0.39583333333333337,Positive
Positive,1685660538,Sun May 03 01:26:01 PDT 2009,NO_QUERY,RobinMcKnaughty,@JonathanRKnight I'm dying to know if you drank the sake but I've got to get some sleep. See you in 12 days ,im dying to know if you drank the sake but ive got to get some sleep. see you in 12 days,0.0,Neutral,0.0,0.0,Neutral
Positive,1999195279,Mon Jun 01 19:48:16 PDT 2009,NO_QUERY,vseanclark,"@CXI @markmorow. Unintentional retweet.  Sorry.  I'm just not on my Twitter game this evening,  Carry on. Nothing to see here.  ",". unintentional retweet. sorry. im just not on my twitter game this evening, carry on. nothing to see here.",-0.0772,Negative,-0.45,0.7,Negative
Positive,1468238830,Tue Apr 07 00:28:50 PDT 2009,NO_QUERY,agenciamodelos,@trendhunter Very nice pics! Thanks for sharing it  ,very nice pics! thanks for sharing it,0.8537,Positive,0.5875,0.6,Positive
Negative,2301463445,Tue Jun 23 15:28:30 PDT 2009,NO_QUERY,Jaideraide,My new tigidy tat is ugly! I think I hate it ,my new tigidy tat is ugly! i think i hate it,-0.807,Negative,-0.5128787878787878,0.7848484848484848,Negative
Positive,1996951126,Mon Jun 01 15:59:16 PDT 2009,NO_QUERY,Alexrich1,@wordsonnapkins Perhaps.  Sounds good!! Wasn't he saying that it was close to his house? St. Elmo?,perhaps. sounds good!! wasnt he saying that it was close to his house? st. elmo?,0.5919,Positive,1.0,0.6000000000000001,Positive
Negative,1985596325,Sun May 31 17:24:36 PDT 2009,NO_QUERY,idkmybffkatie,New Glee episode on September 23rd  Way too long of a wait.,new glee episode on september 23rd way too long of a wait.,0.6369,Positive,0.043181818181818175,0.42727272727272725,Neutral
Positive,2176471979,Mon Jun 15 03:58:11 PDT 2009,NO_QUERY,Pensivia,Just came back from jogging and feelin good ,just came back from jogging and feelin good,0.4404,Positive,0.35,0.30000000000000004,Positive
Positive,2002328253,Tue Jun 02 03:53:25 PDT 2009,NO_QUERY,Bekkargh,"haha, conquered english, was dead easy  home now, sunshine time.","haha, conquered english, was dead easy home now, sunshine time.",0.5859,Positive,0.10833333333333334,0.3833333333333333,Positive
Negative,2229267317,Thu Jun 18 15:30:09 PDT 2009,NO_QUERY,tankgirltaz,@jaymelyn525 so so I always get a migraine after the opticians ,so so i always get a migraine after the opticians,0.0,Neutral,0.0,0.0,Neutral
Negative,2252035567,Sat Jun 20 05:16:49 PDT 2009,NO_QUERY,ordinaryhoper,Haiiiss! such a lonely holidayy! ,haiiiss! such a lonely holidayy!,-0.4738,Negative,-0.062499999999999986,0.6,Negative
Negative,1979273850,Sun May 31 02:20:39 PDT 2009,NO_QUERY,benz87,@elise0605 On a sunday...you poor thing  How long you got to work?,on a sunday...you poor thing how long you got to work?,-0.4767,Negative,-0.225,0.5,Negative
Negative,1978814818,Sun May 31 00:33:47 PDT 2009,NO_QUERY,mchechi,"Watched the movie UP! tonight, it was adorable. Didn't get to watch it in 3D though ","watched the movie up! tonight, it was adorable. didnt get to watch it in 3d though",0.5411,Positive,0.5,1.0,Positive
Negative,2263051785,Sat Jun 20 23:50:22 PDT 2009,NO_QUERY,icolleenc,@iamonyx ahhh man ... ketsup ,ahhh man ... ketsup,0.0,Neutral,0.0,0.0,Neutral
Positive,1991969640,Mon Jun 01 07:58:50 PDT 2009,NO_QUERY,thomaslawler,"@PumaSwede I'm not sure they're of this world, you know? Those colonies they live in have got something alien about them! ","im not sure theyre of this world, you know? those colonies they live in have got something alien about them!",-0.308,Negative,-0.14204545454545456,0.7129629629629629,Negative
Positive,2064218338,Sun Jun 07 05:36:44 PDT 2009,NO_QUERY,zbegra,"@Randydeluxe @extralife episode #148 aint working on itunes or the website. 135kb mp3-file, guess you know already but wth ","episode 148 aint working on itunes or the website. 135kb mp3file, guess you know already but wth",-0.6808,Negative,0.0,0.0,Neutral
Negative,1558234250,Sun Apr 19 07:43:37 PDT 2009,NO_QUERY,catherineeeeee,i cannot believe it is the last day of spring break ,i cannot believe it is the last day of spring break,0.0,Neutral,0.0,0.06666666666666667,Neutral
Negative,2063717955,Sun Jun 07 03:48:12 PDT 2009,NO_QUERY,enchyta,http://twitpic.com/6tlo5 - but this pic isn't so good ,but this pic isnt so good,-0.6178,Negative,0.7,0.6000000000000001,Positive
Negative,1554487755,Sat Apr 18 17:07:52 PDT 2009,NO_QUERY,twisted4ya,@joeymcintyre Wish I was there ,wish i was there,0.4019,Positive,0.0,0.0,Neutral
Negative,2295542003,Tue Jun 23 08:03:38 PDT 2009,NO_QUERY,ericbutcher,OK gonna try and go BACK to sleep. (No more creepy dreams please.) ,ok gonna try and go back to sleep. no more creepy dreams please.,0.6749,Positive,-0.0625,0.5,Negative
Positive,2055370452,Sat Jun 06 09:11:32 PDT 2009,NO_QUERY,Cho1,@owenbarder it's an interesting empirical question. But I think theory supports my view ,its an interesting empirical question. but i think theory supports my view,0.6249,Positive,0.3,0.3,Positive
